name,url,category,description,featured,hidden
lu.ma,https://lu.ma,SaaS/Events,Event platform creating beautiful calendar experiences,false,false
ilo.so,https://ilo.so,SaaS/Marketing,Link-in-bio tool creating micro landing pages,false,false
appfollow.io,https://appfollow.io,SaaS/Mobile,App store optimization tool managing reviews ratings,false,false
wobaka.com,https://wobaka.com,HR Tech/SaaS,Employee feedback platform conducting pulse surveys,false,false
learnworlds.com,https://learnworlds.com,Education/SaaS,Online course platform creating and selling education,false,false
secureframe.com,https://secureframe.com,SaaS/Security,Compliance automation platform achieving security certifications,false,false
exerstudio.com,https://exerstudio.com,Health/Wellness SaaS,Fitness class booking platform for boutique studios,false,false
taskade.com,https://taskade.com,SaaS/Productivity,Team collaboration tool with tasks and video chat,false,false
maze.design,https://maze.design,SaaS/Design Tool,User testing platform validating designs with feedback,false,false
bravostudio.app,https://bravostudio.app,SaaS/No-Code,No-code app builder connecting designs to databases,false,false
raindrop.io,https://raindrop.io,Productivity/SaaS,Bookmark manager organizing saved links beautifully,false,false
scrapingbee.com,https://scrapingbee.com,SaaS/Developer Tool,Web scraping API extracting data from websites,true,false
livestorm.co,https://livestorm.co,SaaS/Communication,Video conferencing platform hosting webinars and meetings,false,false
typedesk.com,https://typedesk.com,Productivity/Tool,Text expander app with custom keyboard shortcuts,false,false
canny.io,https://canny.io,SaaS,Product feedback platform prioritizing feature requests,false,true
noodl.net,https://noodl.net,SaaS/No-Code,Visual development platform building web applications,false,false
myfront.page,https://myfront.page,Productivity/Tool,Personal dashboard aggregating web content feeds,false,true
rev.webkul.design,https://rev.webkul.design/kit,Design Tool/Template,E-commerce UI kit with Shopify components,false,true
productideasbook.com,https://productideasbook.com,Resource/Tool,Product idea generator inspiring entrepreneurial ventures,false,false
getfilteroff.com,https://getfilteroff.com,Social Network/App,Authentic social app sharing unfiltered selfies,false,false
papyrs.com,https://papyrs.com,SaaS/Productivity,Intranet platform organizing company knowledge easily,false,false
sendle.com,https://sendle.com,E-Commerce/Logistics,Shipping service for small business package delivery,false,false
updiagram.com,https://updiagram.com,SaaS/Developer Tool,Database design tool creating ER diagrams visually,false,false
vercel.com,https://vercel.com,SaaS/Developer Tool,Frontend deployment platform hosting web applications,false,false
cloverapp.co,https://cloverapp.co,Productivity/SaaS,Note-taking app organizing thoughts with markdown,false,false
hellonext.co,https://hellonext.co,SaaS,Customer feedback portal collecting product suggestions,false,false
wearegoat.com,https://wearegoat.com,Design Agency,Design agency creating memorable brand experiences,false,false
getnodis.com,https://getnodis.com,Social Network/Developer Tool,Developer community platform connecting tech professionals,false,true
usersinsights.com,https://usersinsights.com,SaaS/Analytics,WordPress analytics plugin tracking user behavior,true,false
zenplates.co,https://zenplates.co,Template/Resource,Webflow templates with modern minimalist designs,false,false
orchest.io,https://orchest.io,AI Tool/Developer Tool,Data pipeline builder creating ML workflows visually,false,false
dropbase.io,https://dropbase.io,SaaS/Developer Tool,Internal tool builder creating admin interfaces,false,false
sendspark.com,https://sendspark.com,SaaS/Marketing,Video messaging platform personalizing sales outreach,false,false
designingui.com,https://designingui.com,Education,UI design course teaching interface fundamentals,true,false
calmaria.app,https://calmaria.app,Health/Wellness App,Breathing exercise app reducing stress and anxiety,false,false
heavyweight.nl,https://heavyweight.nl,Design Agency,Design studio creating bold brand identities,false,false
apify.com,https://apify.com,SaaS/Developer Tool,Web scraping platform extracting data at scale,false,false
onplace.app,https://onplace.app,SaaS/Productivity,Collaborative workspace organizing team projects,false,false
lemon.io,https://lemon.io,HR Tech/Marketplace,Developer marketplace connecting vetted engineers with startups,true,false
swiftui.ai,https://swiftui.ai,Developer Tool,SwiftUI component library for iOS development,false,false
shortlist.io,https://shortlist.io,HR Tech/Marketplace,Job board featuring verified startup opportunities,false,false
linear.app,https://linear.app,SaaS/Productivity,Project management tool designed for software teams,true,false
designjoy.co,https://designjoy.co,Design Service,Design subscription service with unlimited requests,false,false
attio.com,https://attio.com,SaaS/CRM,CRM platform organizing relationships with flexibility,false,false
morphocode.com,https://morphocode.com,Design Agency/Analytics,Data visualization studio creating urban analytics,false,false
expper.tech,https://expper.tech,Marketplace/Developer Tool,Developer tools marketplace discovering coding resources,false,true
getmumu.com,https://getmumu.com,Productivity/App,Email client organizing inbox with smart folders,false,false
stripe.com,https://stripe.com,Fintech/SaaS,Payment processing platform powering online transactions,false,false
editorx.com,https://editorx.com,SaaS/No-Code,Advanced website builder for professional designers,false,false
mailbrew.com,https://mailbrew.com,Productivity/Content,Email newsletter aggregating favorite content sources,false,false
cueup.io,https://cueup.io/become-dj,Marketplace/Entertainment,DJ booking platform connecting artists with events,false,false
headlime.io,https://headlime.io,AI Tool/Marketing,AI copywriter generating landing page content,false,false
refiner.io,https://refiner.io,SaaS/Analytics,User survey tool collecting in-app feedback,false,false
superpeer.com,https://superpeer.com,SaaS/Marketplace,Video call platform monetizing expertise with calls,false,true
glyphfinder.com,https://glyphfinder.com,Productivity/Tool,Character map app finding symbols and emojis,false,true
handwrytten.com,https://handwrytten.com,Service/E-Commerce,Handwritten note service creating personalized cards,false,false
corebook.io,https://corebook.io,SaaS/Productivity,Visual workspace organizing creative projects,false,false
10kdesigners.com,https://10kdesigners.com,Community/Marketplace,Design community connecting creative professionals globally,false,false
air.inc,https://air.inc,SaaS/Design Tool,Creative asset management platform organizing files,false,false
suparise.com,https://suparise.com,E-Commerce/Service,Digital greeting card platform sending personalized messages,false,false
magic.link,https://magic.link,SaaS/Security,Passwordless authentication for seamless user login,true,false
quibi.com,https://quibi.com,Entertainment/Streaming,Short-form video streaming service for mobile,false,true
superscene.pro,https://superscene.pro,Design Tool,3D mockup generator creating product visualizations,true,false
workers.cloudflare.com,https://workers.cloudflare.com,SaaS/Developer Tool,Serverless computing platform running edge code,false,false
nomi.pet,https://nomi.pet,Entertainment/App,Virtual pet app caring for digital companions,false,false
flowinkit.com,https://flowinkit.com,Design Tool/Template,Figma design system kit with components,false,false
artboard.studio,https://artboard.studio,Design Tool/SaaS,Graphic design tool creating mockups and graphics,false,false
productboard.com,https://productboard.com,SaaS/Productivity,Product management platform organizing roadmaps,true,false
graphcms.com,https://graphcms.com,SaaS/CMS,Headless CMS delivering content via API,false,false
openphone.co,https://openphone.co,SaaS/Communication,Business phone system with shared numbers,false,false
supernotes.app,https://supernotes.app,Productivity/SaaS,Note-taking app organizing ideas with cards,false,false
microacquire.com,https://microacquire.com,Fintech/Marketplace,Startup acquisition marketplace buying and selling companies,false,false
rezi.io,https://rezi.io,HR Tech/Tool,Resume builder optimizing job applications with AI,false,false
useiceberg.com,https://useiceberg.com,HR Tech/SaaS,Employee engagement platform measuring satisfaction,false,false
swipepages.com,https://swipepages.com,SaaS/Marketing,Landing page builder optimizing mobile conversions,false,false
sitesauce.app,https://sitesauce.app,Developer Tool,Static site generator converting WordPress to HTML,false,false
getastra.com,https://getastra.com,SaaS/Security,Website security platform scanning vulnerabilities,false,true
vwo.com,https://vwo.com/deploy,SaaS/Developer Tool,Feature flagging platform rolling out changes safely,false,true
churnbuster.io,https://churnbuster.io,Fintech/SaaS,Payment recovery platform reducing subscription churn,false,false
looneypatterns.com,https://looneypatterns.com,Design Resource,Abstract pattern designs for creative projects,false,false
