name,url,category,description,featured,hidden
Alex Cornell,https://alexcornell.com,Personal/Portfolio,"Alex Cornell is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alex Hunting Studio,https://alexhunting.co.uk,Design/Creative,"Alex Hunting Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Alex Khomutov,https://alexkhomutov.com,Personal/Portfolio,"Alex Khomutov is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alex Mill,http://www.alexmill.com,Personal/Portfolio,"Alex Mill is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alex Tait,https://alextait.com,Technology/Software,"Alex Tait is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Alexander Coggin,http://alexandercoggin.com,Personal/Portfolio,"Alexander Coggin is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alexander Vilinskyy,https://alexandervilinskyy.com,Personal/Portfolio,"Alexander Vilinskyy is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alexine Beltran,https://alexinebeltran.com,Personal/Portfolio,"Alexine Beltran is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alexis Bardini,https://alexisbardini.com,Food & Beverage,"Alexis Bardini is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Algo Studio,https://algostudio.com,Design/Creative,"Algo Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Ali Ali,https://alitwotimes.com,Personal/Portfolio,"Ali Ali is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Ali Sharaf,https://alisharaf.com,Personal/Portfolio,"Ali Sharaf is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alice Lee,https://alicelee.com,Personal/Portfolio,"Alice Lee is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alicia Keys,https://www.aliciakeys.com,Personal/Portfolio,"Alicia Keys is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alicia Moore,https://aliciamoore.com,Personal/Portfolio,"Alicia Moore is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alina Asmus,https://alinaasmus.com,Personal/Portfolio,"Alina Asmus is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alina Skyson,https://alinaskyson.com,Personal/Portfolio,"Alina Skyson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alison Baskerville,https://alisonbaskerville.co.uk,Personal/Portfolio,"Alison Baskerville is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alison Roman,https://www.alisoneroman.com,Personal/Portfolio,"Alison Roman is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Alistair Lane,https://alistairlane.com,Technology/Software,"Alistair Lane is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
All About David,https://allaboutdavid.com,Agency/Studio,"All About David is a creative agency delivering professional services including branding, design, marketing strategy, and consulting solutions tailored to help businesses achieve their goals.",False,False
All Essentials,https://allessentials.com,Personal/Portfolio,"All Essentials is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
