name,url,category,description,featured,hidden
Alet,https://aletagency.com,Design/Creative,"Alet is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Alex Cornell,https://alexcornell.com,Personal/Portfolio,"Alex Cornell is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alex Hunting Studio,https://alexhunting.co.uk,Design/Creative,"Alex Hunting Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Alex Khomutov,https://alexkhomutov.com,Personal/Portfolio,"Alex Khomutov is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alex Mill,http://www.alexmill.com,Personal/Portfolio,"Alex Mill is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alex Tait,https://alextait.com,Technology/Software,"Alex Tait is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Alexander Coggin,http://alexandercoggin.com,Personal/Portfolio,"Alexander Coggin is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alexander Vilinskyy,https://alexandervilinskyy.com,Personal/Portfolio,"Alexander Vilinskyy is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alexine Beltran,https://alexinebeltran.com,Personal/Portfolio,"Alexine Beltran is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alexis Bardini,https://alexisbardini.com,Food & Beverage,"Alexis Bardini is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Algo Studio,https://algostudio.com,Design/Creative,"Algo Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Ali Ali,https://alitwotimes.com,Personal/Portfolio,"Ali Ali is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Ali Sharaf,https://alisharaf.com,Personal/Portfolio,"Ali Sharaf is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alice Lee,https://alicelee.com,Personal/Portfolio,"Alice Lee is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alicia Keys,https://www.aliciakeys.com,Personal/Portfolio,"Alicia Keys is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alicia Moore,https://aliciamoore.com,Personal/Portfolio,"Alicia Moore is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alina Asmus,https://alinaasmus.com,Personal/Portfolio,"Alina Asmus is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alina Skyson,https://alinaskyson.com,Personal/Portfolio,"Alina Skyson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alison Baskerville,https://alisonbaskerville.co.uk,Personal/Portfolio,"Alison Baskerville is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alison Roman 2,https://www.alisoneroman.com,Personal/Portfolio,"Alison Roman is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Alistair Lane 2,https://alistairlane.com,Technology/Software,"Alistair Lane is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
All About David 2,https://allaboutdavid.com,Agency/Studio,"All About David is a creative agency delivering professional services including branding, design, marketing strategy, and consulting solutions tailored to help businesses achieve their goals.",false,false
All Essentials,https://allessentials.com,Personal/Portfolio,"All Essentials is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
